SET_ID,RDKIT_SMILES,pIC50,Patent Number,Authors,Date of publication,Institution,Assay Protocol
305776,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4cc(F)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,7.537602002,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305553,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)c4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,7.539102157,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305662,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.539102157,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305292,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC4(C)CN(C)C4)cn4ncc(C#N)c34)cn2)CC1,7.540607512,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305078,Cc1ccc(F)c(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,7.540607512,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305287,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC4(F)CN(C)C4)cn4ncc(C#N)c34)cn2)CC1,7.542118103,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305318,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)CCO)CC3)nc2)c2c(C#N)cnn2c1,7.54515514,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305388,N#Cc1cnn2cc(OCCN3CCCC3=O)cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c12,7.549750892,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305037,Cc1c(F)cccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.554395797,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305050,Cc1ccccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.560667306,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305086,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4c(F)cccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.560667306,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305306,CC(O)=NCCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.562249437,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305562,CCOc1cc(-c2ccc(N3CCC(CN4CCC4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.562249437,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305595,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CCOC)CC4)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.565431096,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305790,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)CC(C)O)CC3)nc2)c2c(C#N)cnn2c1,7.568636236,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305799,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C4NCCC4O)CC3)nc2)c2c(C#N)cnn2c1,7.568636236,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305065,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)ccc4F)CC3)nc2)c2c(C#N)cnn2c1,7.568636236,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305659,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCC4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,7.571865206,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305286,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.573488739,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305681,CCN1CCN(CCOc2cc(-c3cnc(N4CCC(C)(N=C(O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)CC1,7.576754126,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305368,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)CC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.578396073,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305685,CC1(N=C(O)c2cc(F)ccc2Cl)CCN(c2cnc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.580044252,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305753,CCOc1cc(-c2cnc(N3CCC(C)(N=C(O)c4c(F)ccc(F)c4F)CC3)cn2)c2c(C#N)cnn2c1,7.585026652,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305372,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.585026652,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305064,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4c(F)cccc4F)CC3)nc2)c2c(C#N)cnn2c1,7.586700236,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305563,CCOc1cc(-c2ccc(N3CCC(CN4CCCC4)(N=C(O)CC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.596879479,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305089,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)ccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.602059991,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305364,CCOc1cc(-c2ccc(N3CCC(CNCC(C)(C)O)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.607303047,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
304993,CCOc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,7.609064893,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305597,CCOc1cc(-c2ccc(N3CCC(CN4CC(C)(O)C4)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.619788758,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305752,COc1cc(-c2cnc(N3CCC(Cc4ccccc4)(N=C(O)C(O)CO)CC3)cn2)c2c(C#N)cnn2c1,7.619788758,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305796,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)CN(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.619788758,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305793,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C4CCCN4C)CC3)nc2)c2c(C#N)cnn2c1,7.619788758,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305724,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4cccc(F)c4)CC3)nc2)c2c(C#N)cnn2c1,7.619788758,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305754,CCOc1cc(-c2cnc(N3CCC(C)(N=C(O)c4cc(F)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,7.619788758,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305398,Cc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)O)cn5ncc(C#N)c45)cn3)CC2)nn1,7.619788758,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305795,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C(O)CO)CC3)nc2)c2c(C#N)cnn2c1,7.638272164,US10172845,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",1/8/2019,Array BioPharma Inc,
305539,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)OC4CCCC4)CC3)nc2)c2c(C#N)cnn2c1,7.642065153,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305123,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)cc(F)c4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.642065153,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305311,CCOc1cc(-c2ccc(N3CCC(O)(c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,7.642065153,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305185,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,7.643974143,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
315710,CCOc1cc(-c2ccc(N3CC(N)C(Oc4ccc(OC)nc4)C3)nc2)c2c(C#N)cnn2c1,7.643974143,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305128,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.653647026,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305503,CCOc1cc(-c2ccc(N3CCC(N=C(O)CC(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,7.657577319,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305022,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,7.657577319,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305308,CCOc1cc(-c2ccc(N3CCC(Oc4ccc(OC)nn4)CC3)nc2)c2c(C#N)cnn2c1,7.657577319,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305362,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.661543506,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305564,CCOc1cc(-c2ccc(N3CCC(CN4CCCC4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.669586227,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305683,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.671620397,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305038,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(F)c4F)CC3)nc2)c2c(C#N)cnn2c1,7.675717545,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305789,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)CO)CC3)nc2)c2c(C#N)cnn2c1,7.677780705,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305782,CC1(N=C(O)c2ncccc2Cl)CCN(c2cnc(-c3cc(OCC4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,7.677780705,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305778,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4nc(C)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,7.677780705,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305711,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4ncccc4Cl)C(N)C3)nc2)c2c(C#N)cnn2c1,7.677780705,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305027,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,7.677780705,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305029,CCOc1cc(-c2ccc(N3CC(N)C(Oc4cnc(OC)c(F)c4)C3)nc2)c2c(C#N)cnn2c1,7.679853714,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305088,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.690369833,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
